timestamp,flow_m3_s,flow_mass_H2O_kg_s,flow_mass_TSS_in_kg_s,flow_mass_TSS_out_kg_s,flow_mass_TOC_in_kg_s,flow_mass_NVTOC_in_kg_s,raw_temperature_C,initial_turbidity_ntu,final_turbidity_ntu,TSS_raw_mgL,TSS_settled_mgL,TOC_raw_mgL,NVTOC_raw_mgL,coagulant_dose_mgL_as_Al,polymer_dose_mgL,rapid_mix_G_per_s,rapid_mix_time_s,floc_G_per_s,floc_detention_time_min,filtered_turbidity_NTU,chlorine_dose_mgL,contact_time_min,free_chlorine_residual_mgL,CT_mg_min_L,ecoli_colilert_MPN_100mL,THMs_total_ugL,bromide_mgL,bromate_mgL
2025-01-01 10:00:00,0.18163959919895903,181.63959919895902,0.001282088168055333,0.00020807508432256917,0.00048389677076179856,0.00033872773953325894,21.862024437461397,3.8630655605603863,0.0373169153429349,7.058417733299428,1.1455381163589444,2.664048879736637,1.864834215815646,1.0,0.0176593071398038,754.4473771696657,57.1583659720474,20.9525097658422,30.721545536701388,0.0373169153429349,1.3075630657875077,61.038506582150085,0.8414103832676111,31.924678719058846,0,32.86821125556254,0.0290073843830102,0.0008935283210489
2025-01-01 11:00:00,0.18541774156650775,185.41774156650774,0.001235521094542797,0.00020293571719428772,0.00048094333481941623,0.00033666033437359133,21.38428803164552,3.6200722298640136,0.055215703852883,6.663445925424704,1.0944784219664137,2.593836656385473,1.815685659469831,1.0,0.0098750056826707,679.3256479757069,31.45027889439167,66.63057139332562,23.29598486551248,0.055215703852883,1.547102762826794,64.1932962637524,0.8941915152209045,39.7254504018441,0,30.402941915973443,0.0306050804851161,0.0014157136690968
2025-01-01 12:00:00,0.17593832417241387,175.93832417241387,0.0012243007101451783,0.00020724018846625804,0.00043655634494701133,0.0003055894414629079,20.431055428759,3.959255577414587,0.0454440562638324,6.958692575390245,1.1779138481685738,2.481303303305312,1.7369123123137182,1.0,0.0146643551195435,506.8458343488656,29.605179613859903,35.19758293440877,11.711192342519938,0.0454440562638324,1.7020838313365774,61.00752873125679,0.7804847384998282,41.53597129730956,0,33.87928528748628,0.025526213933864,0.0014491841492565
2025-01-01 13:00:00,0.15934772303495282,159.34772303495282,0.0009360726690137058,0.00016417495141349438,0.00042261013773626176,0.0002958270964153832,19.29807829931481,3.024153452249165,0.0452185831485157,5.874402540464158,1.0302936765370831,2.652125362616964,1.8564877538318745,1.0,0.0110791528462763,524.1809062591539,40.66074747297812,47.62150834857295,24.149908804981106,0.0452185831485157,1.3306171147237578,61.36481503467637,0.7336475158936931,32.66122925079926,0,34.3618027394624,0.0392570178634855,0.0006733396885106
2025-01-01 14:00:00,0.15124828253936745,151.24828253936744,0.0008921662342626073,0.00017136646160735463,0.0003198301477130461,0.00022388110339913232,18.296462263311376,3.172289272154845,0.051590346179604,5.898686710907881,1.1330142645603314,2.1146035005706567,1.4802224503994597,1.0,0.0096356455317756,547.5765307415346,40.34435790546664,35.9034816439371,18.881424739007137,0.051590346179604,1.631682253407254,61.04084358845167,0.6542215515323957,39.839704486513824,0,29.40403049992042,0.0322242000658232,0.0017066897667883
2025-01-01 15:00:00,0.1481585742963615,148.1585742963615,0.0009349314544996926,0.0001637108275818431,0.00039678623550459325,0.00027775036485321524,18.316667404756014,3.712087304577092,0.0488976701680334,6.310343218000666,1.104970322233072,2.678118613040255,1.8746830291281784,1.0,0.012327376507897,637.2911011341455,29.059345979355875,32.29043109944117,23.502823570093355,0.0488976701680334,1.4611985020783302,50.03132673213617,0.7952734214304141,29.24227987119556,0,25.770722774795505,0.0200138835771114,0.0007334494816646
2025-01-01 16:00:00,0.131032142551045,131.032142551045,0.0005903752088478981,0.0001581226960655776,0.000371224283343852,0.00025985699834069634,16.19237313938887,2.263300164598141,0.0341292749718178,4.505575482121961,1.206747390274712,2.833078022815948,1.9831546159711633,1.0,0.006740735054019,547.0613810668588,47.98622627599791,27.618236198744,26.178261512439835,0.0341292749718178,1.522189335607437,58.42312016577521,0.8197716688325681,35.57242018770193,0,31.389502203857784,0.0253578492960377,0.0013605651515665
2025-01-01 17:00:00,0.12731850010784646,127.31850010784646,0.0006477645618019671,0.00015652864568422504,0.00031747386977882327,0.00022223170884517622,17.73591869045639,2.916942468834016,0.0453494124979817,5.087748923002325,1.2294257751358666,2.4935407620251864,1.7454785334176304,1.0,0.0096429041240543,670.4329252250434,21.18535276946773,36.01829601645678,26.12096437126599,0.0453494124979817,1.4112702027582893,57.77814642991587,0.7666922632392343,32.6162305708582,0,37.695168307092246,0.0399869518314777,0.0013385030731433
2025-01-01 18:00:00,0.12717775367809006,127.17775367809006,0.0007934557534441203,9.405728823780236e-05,0.00041390914833418343,0.0002897364038339284,17.345005080981604,3.3169438346701,0.0423652230810093,6.238950842397331,0.7395734357431599,3.254571938594406,2.2782003570160843,1.0,0.0115400190176689,571.4567962342318,47.6252189019781,50.77094652039872,26.83810108795004,0.0423652230810093,1.4987230401119478,48.75007307653245,0.7177086071457305,29.225143090776136,0,30.29845088872931,0.0394954964768528,0.0009359147227274
2025-01-01 19:00:00,0.1267119694207676,126.7119694207676,0.0007053036814614349,7.952510809154263e-05,0.0003718696311356113,0.0002603087417949279,17.921522631723008,3.054115975762932,0.0513726977718614,5.5661961903485215,0.627605335589621,2.934763249561358,2.0543342746929505,1.0,0.0080059978343276,811.6664790104824,38.287115444932006,68.5810599843764,26.98171562612537,0.0513726977718614,1.5780744947819887,50.30782883009366,0.8896807349353228,31.755800625851528,0,30.16280669851185,0.030892329531923,0.0009365244616756
2025-01-01 20:00:00,0.13133878224757597,131.33878224757598,0.0008537747859726802,0.00017024961355311148,0.0003920655909320428,0.0002744459136524299,16.842128287664984,3.704008166519072,0.0639426626826134,6.500553540715029,1.2962630735542215,2.9851471455932344,2.089603001915264,1.0,0.0134207814100142,848.5950466848863,47.56030043380317,47.90460201835747,12.732035467837605,0.0639426626826134,1.645836309075394,48.86799536240842,0.8431332147176374,32.171488447671905,0,31.8721053232494,0.0312823454016832,0.001036593189349
2025-01-01 21:00:00,0.15274002505806933,152.74002505806934,0.0007745994719953498,0.00019809652948443132,0.00040875197715844867,0.00028612638401091404,18.459694457553837,2.850425116758615,0.0396048659436279,5.071358811816741,1.2969523175678292,2.6761287815885044,1.873290147111953,1.0,0.0087733281516941,655.8590031872703,39.08322522566076,46.63545330495026,14.792808261432342,0.0396048659436279,1.274497056511105,51.401726118916336,0.8852283132353062,26.20453945525954,0,33.271219373175875,0.0380317699337842,0.0009549753262314
2025-01-01 22:00:00,0.15133610901010255,151.33610901010255,0.0010172457158319046,0.0001305337004301501,0.0004064453644589917,0.00028451175512129415,18.831780298009168,3.570001534258309,0.0444441836293992,6.721764702989672,0.8625416715414312,2.685713060270759,1.879999142189531,1.0,0.0092365611524895,704.5327061262556,59.0933513153878,21.763150905257344,25.76352511355877,0.0444441836293992,1.4149968651267124,48.98262172374966,0.7107492544496241,27.724102473917352,0,31.254783656670845,0.0341713188091412,0.0007801262351824
2025-01-01 23:00:00,0.1595675687155042,159.5675687155042,0.0011250963291414783,0.00011409248576769418,0.0004796142963888221,0.0003357300074721754,18.919807485591555,4.064844907113494,0.057985048677129,7.050908516049601,0.7150104917065676,3.0057128791874668,2.1039990154312265,1.0,0.0109688543425702,881.3984966243767,33.38739804412471,62.00495078338464,20.204309718275915,0.057985048677129,1.834711951322773,61.29948841062074,0.7449626098585475,44.98676159877508,0,32.06479337689216,0.0386443277254633,0.0007538173817222
2025-01-02 00:00:00,0.18322431253787233,183.22431253787232,0.0007961712168002176,0.0001988259698255874,0.0005004377652058289,0.0003503064356440802,19.931823632069,2.3158896206629667,0.0435624134614385,4.345336084345518,1.085150584393598,2.731284720210855,1.9118993041475985,1.0,0.0139836875649969,714.2031021394482,59.30291748009553,22.242068749878666,29.071291132644088,0.0435624134614385,1.4951304388953328,49.74853053737614,0.8863850070006773,29.752216918698025,0,27.41926409494572,0.0295826594875392,0.0007826254545399
2025-01-02 01:00:00,0.19313092915334668,193.13092915334667,0.00116415934346208,0.00024563879978517804,0.000603407794770552,0.0004223854563393864,20.67332164699789,3.4223096997549995,0.0571396147166115,6.027824484486031,1.2718770673450233,3.124345734863855,2.1870420144046983,1.0,0.0078884911157723,898.02928633737,22.598957699159016,65.31161370517395,13.122732056570804,0.0571396147166115,1.575990631115408,59.10271619721178,0.78252485047803,37.25813080011145,0,36.92041974744801,0.039518014340852,0.0014844463040032
2025-01-02 02:00:00,0.20109446882631288,201.0944688263129,0.0014896503214978111,0.0002930678599234246,0.0005676696508478111,0.00039736875559346767,21.31751632692217,4.165347527553112,0.0652301314937461,7.407714046995672,1.457364101727482,2.8229003719545984,1.9760302603682187,1.0,0.0142029412326458,556.8523974768218,47.35043099030226,46.93358626783589,14.788074860513484,0.0652301314937461,1.7068887635866752,64.76918974465217,0.7533581018059574,44.22152088070404,0,30.5259102520142,0.0307909956977646,0.0004830762648607
2025-01-02 03:00:00,0.20211350012214324,202.11350012214325,0.0016522351790712157,0.0002354534995112329,0.0005281097606712528,0.00036967683246987693,21.446996105861103,4.710103726872495,0.0411315341830407,8.174788809617965,1.164956815694851,2.6129365943002334,1.8290556160101632,1.0,0.0129169349117064,844.8905682386794,38.16876827139649,28.42333026170177,23.961616060911823,0.0411315341830407,1.3416915892881025,73.57005446400517,0.7448646456773734,39.48332931912935,0,43.06585697291739,0.0328967793849543,0.0007475295647827
2025-01-02 04:00:00,0.23267961683834404,232.67961683834403,0.001784366031156137,0.00024000050559155447,0.0007294387348258949,0.0005106071143781265,23.18524429418049,4.363298900676718,0.0705378173201698,7.668768134493875,1.0314633866631158,3.134949011595967,2.1944643081171766,1.0,0.0130263414583183,698.8812010691861,52.88550502118801,42.585369600322935,22.518700481697465,0.0705378173201698,1.5134502273591446,65.93403119133485,0.7820870890452936,39.915149798892266,0,33.97312002729902,0.0216513372184305,0.0008004181171961
2025-01-02 05:00:00,0.20745652540605977,207.45652540605977,0.0018681113347960405,0.00018758582379630313,0.0005263503783349308,0.0003684452648344516,22.424611216394528,5.250391032322656,0.0552290926308661,9.004832849386348,0.9042175146293266,2.537159905212392,1.7760119336486744,1.0,0.0167086439220059,509.08564449986727,51.58464278867992,69.74922403415991,16.65992884941725,0.0552290926308661,1.5939429651015748,71.79851661840358,0.8791900954176637,45.77709618745317,0,34.27531488214601,0.0322326019018274,0.000832365180689
2025-01-02 06:00:00,0.20753797978084862,207.53797978084862,0.00156309603122132,0.0002271759511666672,0.0006693480976460787,0.0004685436683522551,22.475123648227047,3.926080061056562,0.0615554987998237,7.531614371845981,1.0946235065338665,3.2251836427861647,2.257628549950315,1.0,0.0139617975517909,888.8891765757394,52.008407315037495,35.25414260220465,20.208581087628964,0.0615554987998237,1.7815579926735932,69.59507942774884,0.7817331986106293,49.5950680021038,0,38.22612602031399,0.0353555189299724,0.001026818602226
2025-01-02 07:00:00,0.22098894300499053,220.98894300499052,0.0013238486572050131,0.00022599353739226834,0.0005058755406641416,0.00035411287846489914,23.49735961302622,3.408326426667016,0.0549995315223441,5.990565135085139,1.0226463565064647,2.2891441254267533,1.6024008877987272,1.0,0.0104552600150104,886.0191598973431,23.789543972100788,33.47298842742893,10.874531951416326,0.0549995315223441,1.2,74.38485276525236,0.8474597439056871,35.70472932732113,0,33.31709388494115,0.0287860869267782,0.0005317698455962
2025-01-02 08:00:00,0.2112263173442338,211.2263173442338,0.0016834693272924776,0.00018877451086059794,0.0006290775219590925,0.0004403542653713647,21.89672465427288,4.74910125607276,0.0644806161451742,7.969979065387679,0.8937073430719982,2.978215640307216,2.084750948215051,1.0,0.0117825544988789,653.3083360731548,52.89462799445179,25.900294752125298,10.925952699859351,0.0644806161451742,1.3493985878670078,70.53818278263124,0.81529583873489,38.073649695035,0,37.003218804112585,0.0300487641985573,0.0013742136878895
2025-01-02 09:00:00,0.18914558619514318,189.14558619514318,0.0012740369575704009,0.00029002504382520596,0.0004835701421296939,0.0003384990994907857,21.97000274963106,3.986586382275026,0.0823945208544807,6.735747754938176,1.5333429114543784,2.556602836244829,1.7896219853713804,1.0,0.0142174547119513,881.656828434362,28.56160629775044,49.85711743954194,12.373175070621793,0.0823945208544807,1.2338173641668695,71.22211475206409,0.710291688268969,35.15003275751281,0,35.76491123257115,0.0278665484227477,0.0013002243185645
2025-01-02 10:00:00,0.19578158506237603,195.78158506237602,0.0012050587605287196,0.00028467249922169927,0.0005746752956075252,0.0004022727069252676,21.002866946293143,3.3135494564551715,0.064664897811449,6.155118011455406,1.4540310271315997,2.93528778727802,2.0547014510946138,1.0,0.012731853298929,556.4038568954182,21.02721055436139,24.461349950698143,24.419811330014014,0.064664897811449,1.4655281474132935,62.24682542422705,0.7142403021861344,36.48978989853047,0,34.521617795128385,0.0393808301454593,0.0011942147503264
2025-01-02 11:00:00,0.18614123094405793,186.14123094405792,0.001618146794031633,0.00025025237933601417,0.0005966745265952374,0.0004176721686166662,21.59482212077657,4.902947682838938,0.0781415566643465,8.693113212074673,1.3444220717076054,3.2054936113244,2.24384552792708,1.0,0.0142359563481015,772.0440564482728,28.709548787376452,58.30040319020386,31.59291036532884,0.0781415566643465,1.3462894863799664,57.51806598023353,0.7371832747379921,30.974387002439045,0,27.83294844831781,0.0295324847264124,0.0008392319451301
2025-01-02 12:00:00,0.17244269262653517,172.44269262653518,0.0012071062608009328,0.00015743883004290892,0.0005087435606694683,0.00035612049246862775,20.57187745868332,4.022818148066367,0.0647748403911587,7.0000429848030885,0.9129921810249124,2.950218144478125,2.0651527011346875,1.0,0.0139295250637494,576.7715947551338,39.17140418799331,65.9611757165279,16.505582231489377,0.0647748403911587,1.6253538215737005,61.835641595266814,0.6853163158161412,40.20191855053144,0,28.85235348723751,0.0225242268840534,0.0006786935879383
2025-01-02 13:00:00,0.16372751867921745,163.72751867921744,0.0010431204532799238,0.00020985566501147373,0.000371270466278005,0.0002598893263946035,18.812703737551207,3.7487485818317055,0.0738222790341584,6.3710759296588,1.2817372834106935,2.2676118790110986,1.5873283153077689,1.0,0.0116058382017123,598.6588945339311,49.68445439645728,66.59355556077497,10.848495743085506,0.0738222790341584,1.424623850061445,54.97316945377848,0.7547478464588989,31.32643532692885,0,22.273682732106884,0.020577443656773,0.0008006548225813
2025-01-02 14:00:00,0.14720060289293666,147.20060289293664,0.0010415319920589338,0.00018293504736575494,0.0003848036515467273,0.0002693625560827091,18.00147895044754,4.215293553972048,0.076556597005452,7.0755959662507,1.2427601774077583,2.614144534629429,1.8299011742406004,1.0,0.0117765119778745,811.7349748810421,28.74529923331415,25.39581264387189,27.715677551307813,0.076556597005452,1.6199597140652473,55.15161935924986,0.9197897683491846,35.7373606109783,0,28.3737597718002,0.0354493839413952,0.0009343551401756
2025-01-02 15:00:00,0.1399119558454147,139.9119558454147,0.0007261721964445537,0.00016594952865970505,0.00031919545194353385,0.00022343681636047367,18.26229936760122,2.6633536517096976,0.0650603825105205,5.190208313911956,1.1860996986065913,2.2814022576898654,1.5969815803829057,1.0,0.0103346316656615,650.943233826118,24.52030192361085,47.91312986764844,31.383805975126663,0.0650603825105205,1.5828119301281935,54.51530688945498,0.8010013244864228,34.51499124769162,0,27.878461728763117,0.0309534569687332,0.0011903288166196
2025-01-02 16:00:00,0.14260158124395855,142.60158124395855,0.0009864987643676485,0.00019562918837276002,0.0003264118646250018,0.0002284883052375012,17.618598694508925,3.796593791903981,0.081283617175032,6.917866939217005,1.3718584791713033,2.288977876525689,1.6022845135679822,1.0,0.0136312530659909,502.85100113144847,45.838690200957686,24.85549274510833,13.454319631577544,0.081283617175032,1.529163885162023,57.54928361542924,0.7393624234405911,35.20091444866437,0,28.00711570960355,0.0200554101073167,0.0008827006035859
2025-01-02 17:00:00,0.13555089600599549,135.5508960059955,0.0007717280771683496,0.00016732739373573533,0.00042366261169419123,0.0002965638281859338,16.925181900078957,3.0202169317209457,0.0715670773426995,5.6932716780729775,1.2344248445863046,3.1254873569810444,2.1878411498867307,1.0,0.0116589344025467,665.6953696782379,59.3559214544007,48.60080707421486,19.643692398510005,0.0715670773426995,1.4516649933251518,54.273594954059305,0.933333074672275,31.5148311426866,0,30.22888696134567,0.0276504527472944,0.0010533086702567
2025-01-02 18:00:00,0.12586605621256378,125.86605621256378,0.0005325667105299805,0.00016173825458793337,0.00033729376957794587,0.0002361056387045621,16.776721395778786,2.287247210671952,0.0913334073871488,4.23121790382132,1.2850029583415905,2.679783412044952,1.8758483884314663,1.0,0.0105928197814972,591.2277282531838,44.034812083424725,60.749029260479055,13.96842101475512,0.0913334073871488,1.4728230195580674,46.59495163613015,0.715596097158908,27.45044694595493,0,29.7099373448789,0.0382809854031971,0.000766586125166
2025-01-02 19:00:00,0.13269946369230623,132.69946369230624,0.0006838262847706421,0.00016567956656144585,0.0003185023200340502,0.00022295162402383511,16.985285111704695,2.7223647636160404,0.0807673619604401,5.1531955423440765,1.2485322996151023,2.400177899532209,1.6801245296725462,1.0,0.0089235717806538,773.3319654233164,47.64229456493688,46.88950811516423,12.65893576523413,0.0807673619604401,1.317851903865871,44.615630548321526,0.7109383998582183,23.518717464112736,0,32.29588408477265,0.038955098521044,0.0010225358009134
2025-01-02 20:00:00,0.1395841851771042,139.5841851771042,0.0007595737189669243,0.0001606167463575846,0.0004407659408300885,0.0003085361585810619,17.852890183189782,2.9377888091079765,0.055014556105092,5.4416889564041835,1.150680115758059,3.1577068725289,2.2103948107702296,1.0,0.0140393398677324,577.7794786894001,42.4466977498568,63.602691305334055,26.20421346185936,0.055014556105092,1.250708968085377,59.87665148592785,0.8677401654982269,29.955305996949026,0,34.489757456452935,0.0210711849669132,0.0008253690203037
2025-01-02 21:00:00,0.13436387828494942,134.3638782849494,0.0008915621728144917,0.00010111973644997044,0.0003333472786975887,0.00023334309508831212,18.66403339910344,3.713215931166972,0.0728689888016608,6.635430475769162,0.7525812572596546,2.480929271709837,1.7366504901968858,1.0,0.0117416701516566,836.9014113745902,51.29393776914016,60.083717742468885,34.18841190445328,0.0728689888016608,1.6128969601740186,45.0156338282628,0.8539317073425298,29.04223158476472,0,31.786707258825995,0.0224684482739717,0.0010150479960551
2025-01-02 22:00:00,0.1527575437291683,152.7575437291683,0.000686479687465989,0.0001713524110726048,0.0004265830727731668,0.0002986081509412168,19.411360679396243,2.1549920908914237,0.0700025101827601,4.493916769721593,1.1217279807562517,2.792549960933372,1.9547849726533604,1.0,0.0090721528788296,606.8372048432657,59.03217680837779,33.82741749699642,26.954140640519057,0.0700025101827601,1.4520695686861465,52.73748576154475,0.7763477710135289,30.631399281343228,0,34.08854023808746,0.0200974069006757,0.0004497689518173
2025-01-02 23:00:00,0.16271430093177827,162.71430093177827,0.000678616867082703,0.00016120967386502869,0.00038559763976175237,0.00026991834783322664,18.85632099891624,2.0690166966928274,0.0679942287056493,4.170603709671646,0.9907529512886489,2.369783341437352,1.6588483390061464,1.0,0.0065007215749499,657.2113033132055,41.76516917616739,51.50511414412208,34.620366570190455,0.0679942287056493,1.2,60.63803365058537,0.8491570451703859,29.106256152280977,0,35.01669168946003,0.037373474245219,0.0011080448084277
2025-01-03 00:00:00,0.1781779955485918,178.17799554859178,0.0010025602555881832,0.0001544579689196569,0.0003924139246587692,0.00027468974726113844,20.02901022759146,2.948706882566002,0.081895158057471,5.6267343927705715,0.8668745455582023,2.2023702952239805,1.5416592066567862,1.0,0.0105097034525374,619.2147443188392,36.67162046970903,20.370606323806573,20.859881901757284,0.081895158057471,1.4877454585011172,68.19380623475016,0.8243878671189098,40.582010209461885,0,33.993092353062345,0.0214177245165103,0.0011317402860334
2025-01-03 01:00:00,0.17903807172768268,179.03807172768268,0.0011654902513894138,0.0002620673524360925,0.0004239763470514619,0.0002967834429360233,21.44821380285945,3.65964029248287,0.0849258469050167,6.509734159570972,1.46375209421769,2.3680792747607944,1.657655492332556,1.0,0.0133837560586687,757.5693391237463,54.41372244640506,39.80209579624322,32.446744720684,0.0849258469050167,1.3604221076895695,61.63988282540423,0.6957641266301566,33.542503724429814,0,37.679111913329926,0.0221580030443979,0.0011267532501193
2025-01-03 02:00:00,0.1965218302007138,196.5218302007138,0.0015106417370983943,0.00028448101998272885,0.0005081137971823857,0.0003556796580276699,21.06471643610294,4.400102942116956,0.0678537816102946,7.686890232782431,1.4475797405925828,2.585533610507461,1.8098735273552224,1.0,0.0153252271096192,540.4654164905587,58.7891337503996,31.89800838921476,15.127105616657616,0.0678537816102946,1.2,65.13671497135446,0.5864825512287064,31.265623186250146,0,37.48849157808669,0.0245524529914946,0.0006143308051289
2025-01-03 03:00:00,0.20110922396290498,201.109223962905,0.0013689885519634728,0.0002827747683030823,0.0005872573140440812,0.00041108011983085685,21.78028119686328,3.745201869840202,0.089487638555348,6.807189272511865,1.4060755778921443,2.9200913934827875,2.0440639754379513,1.0,0.0156142852140539,691.2397490792977,25.16726563478272,66.8558172971743,12.947609175269829,0.089487638555348,1.2132678545294824,62.695930703878346,0.7268739527202353,30.42678293312943,0,25.31265585740937,0.0383449910329067,0.0006863984375958
2025-01-03 04:00:00,0.21601071586489765,216.01071586489763,0.001574736615903625,0.0002529151959623246,0.0005964632054237826,0.00041752424379664786,22.99651125083272,4.484821584745544,0.0798686102805498,7.290085631161616,1.1708455987919997,2.761266741029812,1.9328867187208685,1.0,0.015010112961142,633.7819260860233,43.12683861895512,40.269450586158,27.563001272810908,0.0798686102805498,1.3240677794222526,69.2933345985204,0.8677720410223787,36.699628668250426,0,33.33073387151393,0.0337646801457296,0.0006442424392937
2025-01-03 05:00:00,0.21259927278145666,212.59927278145665,0.0019126503047204257,0.00029593836473468336,0.0006503866957673933,0.0004552706870371753,22.66343572464921,5.394937213310001,0.0812505389795995,8.996504455057812,1.3920008326599305,3.059214113286098,2.1414498793002688,1.0,0.0163437008182194,853.6551853153259,51.6983997018399,52.70322142112403,19.285208271565896,0.0812505389795995,1.550984528681692,63.90848836638629,0.7520873371006335,39.64843068307962,0,23.788847444982974,0.0323376271953489,0.0010405480391876
